13.125000	500
13.125000	501
13.850000	0
13.850000	1
13.850000	2
13.850000	3
13.850000	4
13.850000	5
13.850000	6
13.850000	7
13.850000	8
13.850000	9
13.850000	10
13.850000	11
13.850000	12
13.850000	13
13.850000	14
13.850000	15
13.850000	16
13.850000	17
13.850000	18
13.850000	19
13.850000	20
13.850000	21
13.850000	22
13.850000	23
13.850000	24
13.850000	25
13.850000	26
13.850000	27
13.850000	28
13.850000	29
13.850000	30
13.850000	31
13.850000	32
13.850000	33
13.850000	34
13.850000	35
13.850000	36
13.850000	37
13.850000	38
13.850000	39
13.850000	40
13.850000	41
13.850000	42
13.850000	43
13.850000	44
13.850000	45
13.850000	46
13.850000	47
13.850000	48
13.850000	49
13.850000	50
13.850000	51
13.850000	52
13.850000	53
13.850000	54
13.850000	55
13.850000	56
13.850000	57
13.850000	58
13.850000	59
13.850000	60
13.850000	61
13.850000	62
13.850000	63
13.850000	64
13.850000	65
13.850000	66
13.850000	67
13.850000	68
13.850000	69
13.850000	70
13.850000	71
13.850000	72
13.850000	73
13.850000	74
13.850000	75
13.850000	76
13.850000	77
13.850000	78
13.850000	79
13.850000	80
13.850000	81
13.850000	82
13.850000	83
13.850000	84
13.850000	85
13.850000	86
13.850000	87
13.850000	88
13.850000	89
13.850000	90
13.850000	91
13.850000	92
13.850000	93
13.850000	94
13.850000	95
13.850000	96
13.850000	97
13.850000	98
13.850000	99
13.850000	100
15.325000	505
16.425000	502
16.450000	500
16.450000	501
16.675000	521
16.725000	523
16.825000	522
16.850000	526
17.025000	525
18.875000	492
19.275000	101
20.525000	113
21.975000	114
22.100000	47
22.700000	495
23.075000	109
23.225000	103
23.275000	28
25.200000	508
25.950000	59
26.750000	54
26.925000	48
27.025000	506
27.175000	76
27.625000	23
27.850000	35
28.500000	41
28.500000	66
28.550000	20
28.575000	18
28.875000	98
29.150000	501
29.300000	3
29.375000	500
